2025-07-14 15:41:08,289,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 15:41:08,290,WARNING,[시스템][시작] ⚠️ 실전투자 자동매매 시스템 시작!
2025-07-14 15:41:08,290,WARNING,[시스템][주의] ⚠️ 실제 돈으로 거래가 실행됩니다!
2025-07-14 15:41:08,290,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 15:41:08,291,WARNING,[토큰] 만료됨 → 재발급 시도
2025-07-14 15:41:08,292,INFO,토큰 파일 삭제 완료
2025-07-14 15:41:08,292,INFO,새 토큰 발급 요청 중... (tokenP)
2025-07-14 15:41:08,345,ERROR,❌ 토큰 발급 실패 (HTTP 403): {"error_description":"접근토큰 발급 잠시 후 다시 시도하세요(1분당 1회)","error_code":"EGW00133"}
2025-07-14 15:41:08,346,ERROR,[토큰] 재발급 실패
2025-07-14 18:13:44,723,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 18:13:44,724,WARNING,[시스템][시작] ⚠️ 실전투자 자동매매 시스템 시작!
2025-07-14 18:13:44,724,WARNING,[시스템][주의] ⚠️ 실제 돈으로 거래가 실행됩니다!
2025-07-14 18:13:44,724,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 18:13:44,725,WARNING,[토큰] 만료됨 → 재발급 시도
2025-07-14 18:13:44,725,INFO,삭제할 토큰 파일 없음
2025-07-14 18:13:44,726,ERROR,[토큰] 점검 중 오류: 'TokenManager' object has no attribute 'get_valid_token'
2025-07-14 18:17:59,015,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 18:17:59,016,WARNING,[시스템][시작] ⚠️ 실전투자 자동매매 시스템 시작!
2025-07-14 18:17:59,016,WARNING,[시스템][주의] ⚠️ 실제 돈으로 거래가 실행됩니다!
2025-07-14 18:17:59,016,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 18:17:59,017,WARNING,[토큰] 만료됨 → 재발급 시도
2025-07-14 18:17:59,017,INFO,삭제할 토큰 파일 없음
2025-07-14 18:17:59,017,ERROR,[토큰] 점검 중 오류: 'TokenManager' object has no attribute 'get_valid_token'
2025-07-14 21:35:46,036,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 21:35:46,037,WARNING,[시스템][시작] ⚠️ 실전투자 자동매매 시스템 시작!
2025-07-14 21:35:46,037,WARNING,[시스템][주의] ⚠️ 실제 돈으로 거래가 실행됩니다!
2025-07-14 21:35:46,037,WARNING,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨
2025-07-14 21:35:46,038,WARNING,[토큰] 만료됨 → 재발급 시도
2025-07-14 21:35:46,038,INFO,삭제할 토큰 파일 없음
2025-07-14 21:35:46,039,INFO,새 토큰 발급 요청 중... (tokenP)
2025-07-14 21:35:46,207,INFO,토큰 저장 완료: api_token.json
2025-07-14 21:35:46,208,INFO,만료 시간: 2025-07-15T21:35:46.207088
2025-07-14 21:35:46,208,INFO,✅ 새 토큰 발급 및 저장 성공 (만료: 2025-07-15 15:41:07)
2025-07-14 21:35:53,549,WARNING,[시간][대기] 현재 운영 시간이 아닙니다. 거래시간까지 2시간 54분 남음
2025-07-14 21:35:53,550,WARNING,[시스템][주의] 실제 돈으로 거래합니다!
2025-07-15 00:36:07,143,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:07,285,INFO,✅ 액세스 토큰 발급 성공
2025-07-15 00:36:07,443,ERROR,API 요청 실패: 500 Server Error: Internal Server Error for url: https://openapi.koreainvestment.com:9443/uapi/overseas-price/v1/quotations/price?AUTH=&EXCD=NAS&SYMB=NVDA
2025-07-15 00:36:07,443,ERROR,  -> Status: 500, Response: {"rt_cd":"1","msg_cd":"EGW00121","msg1":"유효하지 않은 token 입니다."}
2025-07-15 00:36:07,443,WARNING,토큰 오류 감지. 토큰을 강제 재발급하고 재시도합니다.
2025-07-15 00:36:07,444,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:07,502,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:07,503,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:07,503,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:07,594,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:07,595,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:07,595,WARNING,⚠️ NVDA: 가격 조회 실패 - 스킵
2025-07-15 00:36:07,595,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:07,758,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:07,758,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:07,759,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:07,923,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:07,923,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:07,924,WARNING,⚠️ AMZN: 가격 조회 실패 - 스킵
2025-07-15 00:36:07,924,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:08,194,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:08,195,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:08,195,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:08,242,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:08,242,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:08,243,WARNING,⚠️ MSFT: 가격 조회 실패 - 스킵
2025-07-15 00:36:08,243,ERROR,❌ 모든 필터 종목 조회 실패
2025-07-15 00:36:08,803,INFO,기존 토큰 사용 (남은시간: 20시간 59분)
2025-07-15 00:36:08,803,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:08,859,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:08,859,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:08,860,WARNING,[가격][대체] QSI KIS API 실패, yfinance 시도
2025-07-15 00:36:09,680,INFO,기존 토큰 사용 (남은시간: 20시간 59분)
2025-07-15 00:36:09,680,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:09,743,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:09,744,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:09,744,WARNING,[가격][대체] RR KIS API 실패, yfinance 시도
2025-07-15 00:36:10,012,INFO,[매도][시도] 종목: QSI, 수량: 4.0, 가격: 1.72
2025-07-15 00:36:10,013,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:10,064,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:10,064,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:10,065,ERROR,[매도][실패] 종목: QSI, 수량: 4.0, 가격: 1.72, 사유: API 응답 없음
2025-07-15 00:36:10,065,ERROR,[매도][실패] QSI
2025-07-15 00:36:12,066,INFO,[매도][시도] 종목: RR, 수량: 1026.0, 가격: 1.83
2025-07-15 00:36:12,066,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 00:36:12,332,ERROR,❌ 액세스 토큰 발급 요청 실패: 403 Client Error: Forbidden for url: https://openapi.koreainvestment.com:9443/oauth2/tokenP
2025-07-15 00:36:12,333,ERROR,API 요청 전 토큰 확보 실패
2025-07-15 00:36:12,333,ERROR,[매도][실패] 종목: RR, 수량: 1026.0, 가격: 1.83, 사유: API 응답 없음
2025-07-15 00:36:12,333,ERROR,[매도][실패] RR
2025-07-15 01:06:17,032,INFO,기존 토큰 사용 (남은시간: 20시간 29분)
2025-07-15 01:06:17,033,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 01:06:17,400,INFO,✅ 액세스 토큰 발급 성공
2025-07-15 01:06:17,466,ERROR,[매도][오류] 매도 전략 실행 실패: float division by zero
2025-07-15 01:36:20,513,INFO,토큰이 만료되어 새로 발급합니다.
2025-07-15 01:36:20,689,INFO,✅ 액세스 토큰 발급 성공
2025-07-15 01:36:20,797,INFO,✅ NVDA 전일 종가: $164.92
2025-07-15 01:36:20,898,INFO,✅ AMZN 전일 종가: $225.02
2025-07-15 01:36:21,078,INFO,✅ MSFT 전일 종가: $503.32
2025-07-15 01:36:21,625,INFO,기존 토큰 사용 (남은시간: 19시간 59분)
2025-07-15 01:36:21,690,ERROR,[매도][오류] 매도 전략 실행 실패: float division by zero
2025-07-15 02:06:24,077,INFO,기존 토큰 사용 (남은시간: 19시간 29분)
2025-07-15 02:06:24,140,ERROR,[매도][오류] 매도 전략 실행 실패: float division by zero
2025-07-15 02:36:26,218,INFO,✅ NVDA 전일 종가: $164.92
2025-07-15 02:36:26,713,INFO,✅ AMZN 전일 종가: $225.02
2025-07-15 02:36:27,104,INFO,✅ MSFT 전일 종가: $503.32
2025-07-15 02:36:27,540,INFO,기존 토큰 사용 (남은시간: 18시간 59분)
2025-07-15 02:36:27,607,ERROR,[매도][오류] 매도 전략 실행 실패: float division by zero
